id,cve_ent,turno,tipo,esp_3,esp_6,n_eval_3,n_eval_6
44836,15,MATUTINO,GENERAL,507,473,33,37
44837,15,VESPERTINO,GENERAL,501,487,23,29
44838,15,VESPERTINO,GENERAL,573,498,20,36
44839,15,VESPERTINO,GENERAL,477,440,35,37
44840,15,VESPERTINO,GENERAL,462,500,56,68
44841,15,VESPERTINO,GENERAL,512,394,9,11
44842,15,MATUTINO,GENERAL,562,609,24,26
44843,15,MATUTINO,GENERAL,523,522,71,76
44844,15,MATUTINO,GENERAL,511,500,96,68
44845,15,MATUTINO,GENERAL,417,488,9,18
44846,15,MATUTINO,GENERAL,463,485,37,20
44847,15,MATUTINO,GENERAL,457,472,24,28
44848,15,MATUTINO,GENERAL,459,479,27,24
44849,15,MATUTINO,GENERAL,481,463,55,36
44850,15,MATUTINO,GENERAL,464,510,9,3
44851,15,MATUTINO,GENERAL,446,497,35,29
44852,15,MATUTINO,GENERAL,648,586,20,16
44853,15,VESPERTINO,GENERAL,615,655,24,20
44854,15,VESPERTINO,GENERAL,476,489,23,18
44855,15,MATUTINO,GENERAL,636,522,23,18
44856,15,MATUTINO,GENERAL,552,532,51,49
44857,15,MATUTINO,GENERAL,524,541,34,35
44858,15,MATUTINO,GENERAL,591,540,38,29
44860,15,MATUTINO,GENERAL,621,570,72,76
44862,15,MATUTINO,GENERAL,583,571,80,66
44863,15,VESPERTINO,GENERAL,598,506,33,44
44864,15,MATUTINO,GENERAL,536,546,71,69
44865,15,MATUTINO,GENERAL,673,513,3,4
44866,15,VESPERTINO,GENERAL,603,579,44,32
44867,15,MATUTINO,GENERAL,514,472,46,18
44868,15,MATUTINO,GENERAL,461,479,8,11
44869,15,MATUTINO,GENERAL,588,429,15,12
44870,15,MATUTINO,GENERAL,457,529,23,5
44871,15,MATUTINO,GENERAL,444,419,24,16
44872,15,VESPERTINO,GENERAL,474,452,22,9
44873,15,MATUTINO,GENERAL,521,408,9,4
44874,15,VESPERTINO,GENERAL,555,502,19,6
44875,15,MATUTINO,GENERAL,591,453,48,37
44876,15,MATUTINO,GENERAL,474,464,16,18
44877,15,VESPERTINO,GENERAL,511,496,26,10
44878,15,MATUTINO,GENERAL,510,484,75,54
44879,15,MATUTINO,GENERAL,599,545,13,17
44880,15,MATUTINO,GENERAL,490,540,65,55
44882,15,MATUTINO,GENERAL,535,488,49,32
44884,15,MATUTINO,GENERAL,524,472,22,24
44885,15,MATUTINO,GENERAL,533,542,79,75
44886,15,MATUTINO,GENERAL,491,533,24,18
44887,15,MATUTINO,GENERAL,443,444,7,3
44888,15,MATUTINO,GENERAL,577,538,15,20
44889,15,MATUTINO,GENERAL,619,484,21,20
44890,15,VESPERTINO,GENERAL,561,491,49,46
44891,15,VESPERTINO,GENERAL,548,518,17,16
44892,15,MATUTINO,GENERAL,520,513,9,2
44893,15,MATUTINO,GENERAL,507,517,9,5
44894,15,MATUTINO,GENERAL,484,498,40,45
44895,15,MATUTINO,GENERAL,626,552,26,18
44896,15,VESPERTINO,GENERAL,465,497,13,16
44897,15,MATUTINO,GENERAL,556,449,25,16
44898,15,MATUTINO,GENERAL,454,489,23,16
44899,15,MATUTINO,GENERAL,455,618,17,17
44900,15,MATUTINO,GENERAL,669,564,40,26
44901,15,MATUTINO,GENERAL,547,526,80,73
44902,15,MATUTINO,GENERAL,525,543,70,60
44903,15,MATUTINO,GENERAL,520,541,69,41
44904,15,MATUTINO,GENERAL,456,391,13,19
44905,15,MATUTINO,GENERAL,535,437,25,14
44906,15,VESPERTINO,GENERAL,520,502,22,18
44907,15,MATUTINO,GENERAL,462,461,12,18
44908,15,MATUTINO,GENERAL,559,514,47,40
44909,15,MATUTINO,GENERAL,455,403,21,23
44910,15,MATUTINO,GENERAL,438,401,19,13
44911,15,VESPERTINO,GENERAL,535,526,36,26
44912,15,MATUTINO,GENERAL,525,520,36,32
44914,15,MATUTINO,GENERAL,542,484,74,49
44916,15,MATUTINO,GENERAL,529,504,20,24
44917,15,MATUTINO,GENERAL,478,509,40,16
44918,15,MATUTINO,GENERAL,517,501,29,28
44919,15,MATUTINO,GENERAL,520,493,28,23
44920,15,MATUTINO,GENERAL,515,515,62,50
44921,15,MATUTINO,GENERAL,679,485,29,16
44922,15,MATUTINO,GENERAL,585,508,9,2
44924,15,MATUTINO,GENERAL,524,536,6,6
44925,15,MATUTINO,GENERAL,552,590,15,13
44926,15,MATUTINO,GENERAL,571,641,2,2
44933,15,MATUTINO,CONAFE,502,459,2,2
44934,15,MATUTINO,CONAFE,658,461,2,1
44935,15,MATUTINO,CONAFE,469,505,1,1
44940,15,MATUTINO,CONAFE,594,467,1,1
44944,15,MATUTINO,CONAFE,444,535,1,7
44945,15,MATUTINO,CONAFE,479,538,4,2
44946,15,MATUTINO,CONAFE,634,556,4,5
44952,15,MATUTINO,CONAFE,476,340,6,1
44954,15,MATUTINO,CONAFE,436,386,1,2
44955,15,MATUTINO,CONAFE,585,445,2,1
44957,15,MATUTINO,CONAFE,544,533,2,1
44958,15,MATUTINO,CONAFE,492,518,2,2
44960,15,MATUTINO,CONAFE,605,674,3,2
44961,15,MATUTINO,CONAFE,367,496,1,1
44962,15,MATUTINO,CONAFE,489,393,2,6
44963,15,MATUTINO,CONAFE,545,436,3,5
44965,15,MATUTINO,CONAFE,564,501,3,3
44967,15,MATUTINO,CONAFE,581,425,1,3
44968,15,MATUTINO,CONAFE,457,578,1,2
44971,15,MATUTINO,CONAFE,474,383,1,1
44972,15,MATUTINO,CONAFE,399,392,1,1
44974,15,MATUTINO,CONAFE,411,564,1,2
44976,15,MATUTINO,CONAFE,568,513,2,2
44977,15,MATUTINO,CONAFE,404,395,1,4
44978,15,MATUTINO,CONAFE,608,555,7,5
44979,15,MATUTINO,CONAFE,423,435,5,2
44982,15,MATUTINO,CONAFE,573,456,3,3
44985,15,MATUTINO,CONAFE,481,460,1,1
44987,15,MATUTINO,CONAFE,594,426,1,4
44989,15,MATUTINO,CONAFE,436,457,3,1
44990,15,MATUTINO,CONAFE,577,467,3,2
44991,15,MATUTINO,CONAFE,560,484,8,6
44992,15,MATUTINO,CONAFE,608,590,3,3
44994,15,MATUTINO,CONAFE,405,456,2,1
44995,15,MATUTINO,CONAFE,477,473,5,7
44998,15,MATUTINO,CONAFE,491,485,1,1
44999,15,MATUTINO,CONAFE,502,454,4,2
45000,15,MATUTINO,CONAFE,469,460,4,3
45002,15,MATUTINO,CONAFE,482,570,1,2
45004,15,MATUTINO,CONAFE,499,451,3,2
45007,15,MATUTINO,CONAFE,582,464,4,4
45008,15,MATUTINO,CONAFE,526,523,3,2
45009,15,MATUTINO,CONAFE,515,505,1,1
45011,15,MATUTINO,CONAFE,546,431,1,2
45014,15,MATUTINO,CONAFE,610,614,2,2
45015,15,MATUTINO,CONAFE,480,517,3,2
45017,15,MATUTINO,CONAFE,554,486,2,1
45018,15,MATUTINO,CONAFE,512,436,1,2
45019,15,MATUTINO,CONAFE,496,363,1,2
45020,15,MATUTINO,CONAFE,530,437,2,2
45021,15,MATUTINO,CONAFE,623,557,2,2
45022,15,MATUTINO,CONAFE,553,517,3,1
45023,15,MATUTINO,CONAFE,528,591,1,2
45024,15,MATUTINO,CONAFE,540,578,3,4
45025,15,MATUTINO,CONAFE,408,453,1,2
45028,15,MATUTINO,CONAFE,521,364,6,4
45030,15,MATUTINO,CONAFE,572,486,7,6
45032,15,MATUTINO,CONAFE,433,363,5,2
45033,15,MATUTINO,CONAFE,588,472,1,2
45035,15,MATUTINO,CONAFE,480,567,3,1
45036,15,MATUTINO,CONAFE,524,521,3,3
45037,15,MATUTINO,CONAFE,402,414,1,2
45039,15,MATUTINO,CONAFE,454,429,1,5
45040,15,MATUTINO,CONAFE,536,394,1,3
45042,15,MATUTINO,CONAFE,432,588,1,1
45043,15,MATUTINO,CONAFE,509,466,4,1
45044,15,MATUTINO,CONAFE,592,447,2,3
45047,15,MATUTINO,CONAFE,466,461,2,3
45048,15,MATUTINO,CONAFE,545,538,1,5
45049,15,MATUTINO,CONAFE,598,606,1,1
45050,15,MATUTINO,CONAFE,567,368,1,2
45052,15,MATUTINO,CONAFE,508,489,6,3
45054,15,MATUTINO,CONAFE,485,452,5,3
45055,15,MATUTINO,CONAFE,493,470,3,5
45056,15,MATUTINO,CONAFE,451,368,2,2
45057,15,MATUTINO,CONAFE,634,561,8,5
45058,15,MATUTINO,CONAFE,529,455,1,3
45060,15,MATUTINO,CONAFE,559,492,1,1
45062,15,MATUTINO,CONAFE,490,444,2,4
45064,15,MATUTINO,CONAFE,388,449,1,1
45066,15,MATUTINO,CONAFE,432,439,4,2
45067,15,MATUTINO,CONAFE,525,515,2,2
45070,15,MATUTINO,CONAFE,469,446,1,1
45071,15,MATUTINO,CONAFE,551,446,2,4
45072,15,MATUTINO,CONAFE,491,417,1,1
45073,15,MATUTINO,CONAFE,475,443,3,3
45074,15,MATUTINO,CONAFE,513,506,1,1
45076,15,MATUTINO,CONAFE,666,598,2,1
45077,15,MATUTINO,CONAFE,540,424,1,1
45079,15,MATUTINO,CONAFE,435,520,4,5
45081,15,MATUTINO,CONAFE,536,477,3,3
45082,15,MATUTINO,CONAFE,572,390,3,3
45084,15,MATUTINO,CONAFE,477,488,5,6
45085,15,MATUTINO,CONAFE,568,520,3,5
45086,15,MATUTINO,CONAFE,484,447,3,4
45087,15,MATUTINO,CONAFE,573,480,4,5
45088,15,MATUTINO,CONAFE,577,341,3,1
45089,15,MATUTINO,CONAFE,555,505,1,4
45090,15,MATUTINO,CONAFE,515,495,2,2
45092,15,MATUTINO,CONAFE,552,486,1,1
45093,15,MATUTINO,CONAFE,507,471,2,4
45094,15,MATUTINO,CONAFE,452,404,4,1
45097,15,MATUTINO,CONAFE,407,368,1,2
45100,15,MATUTINO,CONAFE,628,504,1,1
45101,15,MATUTINO,CONAFE,465,468,4,2
45102,15,MATUTINO,CONAFE,644,500,1,1
45103,15,MATUTINO,CONAFE,483,417,5,2
45105,15,MATUTINO,CONAFE,578,423,4,3
45108,15,MATUTINO,CONAFE,531,472,1,2
45111,15,MATUTINO,CONAFE,632,465,1,2
45113,15,MATUTINO,CONAFE,545,470,2,3
45114,15,MATUTINO,CONAFE,530,429,6,5
45115,15,MATUTINO,CONAFE,495,488,4,6
45116,15,MATUTINO,CONAFE,473,484,2,1
45117,15,MATUTINO,CONAFE,485,423,2,2
45118,15,MATUTINO,CONAFE,476,566,2,1
45119,15,MATUTINO,CONAFE,520,437,1,1
45122,15,MATUTINO,CONAFE,479,466,4,2
45125,15,MATUTINO,CONAFE,520,337,1,1
45126,15,MATUTINO,CONAFE,583,416,4,4
45127,15,MATUTINO,CONAFE,567,360,2,2
45128,15,MATUTINO,CONAFE,572,684,4,1
45129,15,MATUTINO,CONAFE,619,469,1,2
45131,15,MATUTINO,CONAFE,546,398,3,4
45134,15,MATUTINO,CONAFE,532,440,1,2
45137,15,MATUTINO,CONAFE,475,429,2,2
45138,15,MATUTINO,CONAFE,507,555,1,1
45139,15,MATUTINO,CONAFE,604,531,2,2
45140,15,MATUTINO,CONAFE,582,519,3,3
45142,15,MATUTINO,CONAFE,544,584,3,3
45144,15,MATUTINO,CONAFE,463,368,1,1
45146,15,MATUTINO,CONAFE,550,534,1,2
45147,15,MATUTINO,CONAFE,588,547,3,1
45149,15,MATUTINO,CONAFE,422,493,3,1
45150,15,MATUTINO,CONAFE,486,505,3,2
45151,15,MATUTINO,CONAFE,569,652,1,1
45152,15,MATUTINO,CONAFE,491,392,3,1
45153,15,MATUTINO,CONAFE,500,491,7,2
45154,15,MATUTINO,CONAFE,527,532,1,2
45156,15,MATUTINO,CONAFE,405,517,3,2
45157,15,MATUTINO,CONAFE,420,339,1,1
45159,15,MATUTINO,CONAFE,460,443,3,6
45160,15,MATUTINO,CONAFE,536,469,3,3
45161,15,MATUTINO,CONAFE,496,538,3,3
45165,15,MATUTINO,CONAFE,454,428,1,7
45166,15,MATUTINO,CONAFE,470,456,3,2
45167,15,MATUTINO,CONAFE,485,468,3,2
45168,15,MATUTINO,CONAFE,483,442,4,4
45169,15,MATUTINO,CONAFE,443,618,4,4
45170,15,MATUTINO,CONAFE,451,442,5,3
45171,15,MATUTINO,CONAFE,528,595,2,3
45173,15,MATUTINO,CONAFE,676,570,5,3
45174,15,MATUTINO,CONAFE,565,396,3,5
45175,15,MATUTINO,CONAFE,594,476,3,4
45177,15,MATUTINO,CONAFE,548,475,6,7
45178,15,MATUTINO,CONAFE,517,444,3,2
45179,15,MATUTINO,CONAFE,458,438,3,6
45181,15,MATUTINO,CONAFE,585,415,2,1
45185,15,MATUTINO,CONAFE,502,430,5,5
45187,15,MATUTINO,CONAFE,492,414,2,4
45189,15,MATUTINO,CONAFE,590,615,2,4
45190,15,MATUTINO,CONAFE,447,365,1,1
45191,15,MATUTINO,CONAFE,460,430,3,2
45193,15,MATUTINO,CONAFE,571,572,4,1
45195,15,MATUTINO,CONAFE,543,497,5,5
45196,15,MATUTINO,CONAFE,506,425,2,1
45197,15,MATUTINO,CONAFE,518,481,2,2
45199,15,MATUTINO,CONAFE,518,433,3,4
45201,15,MATUTINO,CONAFE,499,473,2,1
45203,15,MATUTINO,CONAFE,545,499,3,1
45205,15,MATUTINO,CONAFE,454,425,3,3
45206,15,MATUTINO,CONAFE,426,422,2,1
45207,15,MATUTINO,CONAFE,637,488,1,2
45208,15,MATUTINO,CONAFE,683,524,1,1
45216,15,MATUTINO,CONAFE,656,511,1,2
45217,15,MATUTINO,CONAFE,471,453,1,1
45218,15,MATUTINO,CONAFE,550,429,2,1
45223,15,MATUTINO,PARTICULAR,590,631,29,21
45224,15,MATUTINO,PARTICULAR,597,652,35,18
45225,15,MATUTINO,PARTICULAR,580,606,4,6
45226,15,MATUTINO,PARTICULAR,634,645,85,53
45227,15,MATUTINO,PARTICULAR,612,608,8,6
45228,15,MATUTINO,PARTICULAR,634,612,21,21
45229,15,MATUTINO,PARTICULAR,623,680,32,29
45230,15,MATUTINO,PARTICULAR,652,661,14,32
45232,15,MATUTINO,PARTICULAR,532,575,10,12
45233,15,MATUTINO,PARTICULAR,627,605,79,101
45234,15,MATUTINO,PARTICULAR,623,644,33,28
45235,15,MATUTINO,PARTICULAR,630,709,38,27
45236,15,MATUTINO,PARTICULAR,599,568,9,13
45237,15,MATUTINO,PARTICULAR,614,619,76,54
45238,15,MATUTINO,PARTICULAR,670,568,16,15
45239,15,MATUTINO,PARTICULAR,668,707,87,98
45240,15,MATUTINO,PARTICULAR,577,614,31,26
45241,15,MATUTINO,PARTICULAR,628,667,43,35
45242,15,MATUTINO,PARTICULAR,549,554,11,20
45243,15,MATUTINO,PARTICULAR,519,518,7,7
45244,15,MATUTINO,PARTICULAR,631,572,45,47
45245,15,MATUTINO,PARTICULAR,628,684,16,15
45246,15,MATUTINO,PARTICULAR,576,638,53,49
45247,15,MATUTINO,PARTICULAR,527,572,20,23
45248,15,MATUTINO,PARTICULAR,570,628,18,25
45249,15,MATUTINO,PARTICULAR,623,664,136,123
45250,15,MATUTINO,PARTICULAR,557,611,47,34
45251,15,MATUTINO,PARTICULAR,595,530,45,56
45252,15,MATUTINO,PARTICULAR,592,615,18,13
45253,15,MATUTINO,PARTICULAR,606,633,22,28
45255,15,MATUTINO,PARTICULAR,636,577,18,23
45256,15,MATUTINO,PARTICULAR,588,648,23,37
45257,15,MATUTINO,PARTICULAR,541,588,5,3
45258,15,MATUTINO,PARTICULAR,585,650,50,64
45259,15,MATUTINO,PARTICULAR,574,697,6,9
45260,15,MATUTINO,PARTICULAR,606,599,38,32
45261,15,MATUTINO,PARTICULAR,579,521,26,25
45262,15,MATUTINO,PARTICULAR,606,618,15,19
45263,15,MATUTINO,PARTICULAR,588,635,132,128
45264,15,MATUTINO,PARTICULAR,605,587,20,15
45265,15,MATUTINO,PARTICULAR,586,592,24,23
45266,15,MATUTINO,PARTICULAR,609,722,112,88
45267,15,MATUTINO,PARTICULAR,585,624,19,17
45268,15,MATUTINO,PARTICULAR,621,655,58,58
45269,15,MATUTINO,PARTICULAR,576,565,89,69
45270,15,MATUTINO,PARTICULAR,628,662,47,45
45271,15,MATUTINO,PARTICULAR,605,598,38,40
45272,15,MATUTINO,PARTICULAR,631,648,25,30
45273,15,MATUTINO,PARTICULAR,585,566,23,16
45274,15,MATUTINO,PARTICULAR,554,472,7,7
45275,15,MATUTINO,PARTICULAR,584,567,3,5
45276,15,MATUTINO,PARTICULAR,577,532,7,12
45277,15,MATUTINO,PARTICULAR,580,588,59,60
45278,15,MATUTINO,PARTICULAR,553,599,21,21
45279,15,MATUTINO,PARTICULAR,566,563,22,24
45280,15,MATUTINO,PARTICULAR,558,542,37,45
45281,15,MATUTINO,PARTICULAR,580,618,22,27
45282,15,MATUTINO,PARTICULAR,520,576,5,6
45283,15,MATUTINO,PARTICULAR,625,597,78,89
45284,15,MATUTINO,PARTICULAR,588,618,65,50
45285,15,MATUTINO,PARTICULAR,822,727,11,12
45286,15,MATUTINO,PARTICULAR,641,630,31,31
45287,15,MATUTINO,PARTICULAR,609,609,36,70
45288,15,MATUTINO,PARTICULAR,614,636,110,115
45289,15,MATUTINO,PARTICULAR,578,596,36,37
45290,15,MATUTINO,PARTICULAR,603,631,23,39
45291,15,MATUTINO,PARTICULAR,576,620,42,48
45292,15,MATUTINO,PARTICULAR,576,615,29,29
45293,15,MATUTINO,PARTICULAR,616,610,14,19
45294,15,MATUTINO,PARTICULAR,619,707,10,9
45295,15,MATUTINO,PARTICULAR,642,607,18,19
45296,15,MATUTINO,PARTICULAR,725,654,59,60
45297,15,MATUTINO,PARTICULAR,559,541,12,20
45298,15,MATUTINO,PARTICULAR,580,617,22,25
45299,15,MATUTINO,PARTICULAR,705,765,8,9
45300,15,MATUTINO,PARTICULAR,583,563,77,76
45301,15,MATUTINO,PARTICULAR,558,636,18,35
45302,15,MATUTINO,PARTICULAR,551,610,13,21
45303,15,MATUTINO,PARTICULAR,586,580,42,32
45304,15,MATUTINO,PARTICULAR,634,677,10,18
45305,15,MATUTINO,PARTICULAR,666,692,119,135
45306,15,MATUTINO,PARTICULAR,615,673,25,19
45307,15,MATUTINO,PARTICULAR,527,563,22,22
45308,15,MATUTINO,PARTICULAR,641,652,15,10
45309,15,MATUTINO,PARTICULAR,624,644,20,43
45310,15,MATUTINO,PARTICULAR,590,636,87,109
45311,15,MATUTINO,PARTICULAR,586,589,16,13
45312,15,MATUTINO,PARTICULAR,607,610,30,26
45313,15,MATUTINO,PARTICULAR,667,617,20,29
45314,15,MATUTINO,PARTICULAR,608,642,175,211
45315,15,MATUTINO,PARTICULAR,646,685,12,10
45316,15,MATUTINO,PARTICULAR,600,621,19,15
45317,15,MATUTINO,PARTICULAR,581,616,15,8
45318,15,MATUTINO,PARTICULAR,573,628,15,9
45319,15,MATUTINO,PARTICULAR,666,661,30,35
45320,15,MATUTINO,PARTICULAR,512,609,15,10
45321,15,MATUTINO,PARTICULAR,557,690,48,42
45322,15,MATUTINO,PARTICULAR,639,657,134,126
45323,15,MATUTINO,PARTICULAR,639,600,14,23
45324,15,MATUTINO,PARTICULAR,678,704,12,10
45325,15,MATUTINO,PARTICULAR,606,609,14,19
45326,15,MATUTINO,PARTICULAR,573,640,16,22
45327,15,MATUTINO,PARTICULAR,603,661,23,34
45328,15,MATUTINO,PARTICULAR,668,687,132,139
45329,15,MATUTINO,PARTICULAR,621,653,15,25
45330,15,MATUTINO,PARTICULAR,617,694,75,95
45331,15,MATUTINO,PARTICULAR,574,644,5,7
45332,15,MATUTINO,PARTICULAR,594,626,98,116
45333,15,MATUTINO,PARTICULAR,599,637,10,4
45334,15,MATUTINO,PARTICULAR,627,595,19,18
45335,15,MATUTINO,PARTICULAR,589,589,43,44
45336,15,MATUTINO,PARTICULAR,596,642,22,11
45337,15,MATUTINO,PARTICULAR,593,540,14,9
45338,15,MATUTINO,PARTICULAR,656,585,10,24
45339,15,MATUTINO,PARTICULAR,613,627,38,30
45340,15,MATUTINO,PARTICULAR,582,596,57,54
45341,15,MATUTINO,PARTICULAR,615,608,6,3
45342,15,MATUTINO,PARTICULAR,581,579,38,33
45343,15,MATUTINO,PARTICULAR,603,592,57,65
45344,15,MATUTINO,PARTICULAR,601,573,14,16
45345,15,MATUTINO,PARTICULAR,586,618,37,40
45346,15,MATUTINO,PARTICULAR,587,614,29,25
45347,15,MATUTINO,PARTICULAR,606,581,84,59
45348,15,MATUTINO,PARTICULAR,694,681,11,19
45349,15,MATUTINO,PARTICULAR,736,627,6,8
45350,15,MATUTINO,PARTICULAR,539,662,21,24
45351,15,MATUTINO,PARTICULAR,684,707,42,45
45352,15,MATUTINO,PARTICULAR,591,597,25,29
45353,15,MATUTINO,PARTICULAR,580,666,22,10
45354,15,MATUTINO,PARTICULAR,570,526,5,4
45355,15,MATUTINO,PARTICULAR,649,662,144,145
45356,15,MATUTINO,PARTICULAR,604,682,25,23
45357,15,MATUTINO,PARTICULAR,658,609,20,23
45358,15,MATUTINO,PARTICULAR,609,626,33,45
45359,15,MATUTINO,PARTICULAR,625,702,33,19
45360,15,MATUTINO,PARTICULAR,540,626,19,14
45361,15,MATUTINO,PARTICULAR,601,611,13,20
45362,15,MATUTINO,PARTICULAR,580,696,17,11
45363,15,MATUTINO,PARTICULAR,649,619,27,16
45364,15,MATUTINO,PARTICULAR,561,652,15,12
45365,15,MATUTINO,PARTICULAR,580,583,34,48
45366,15,MATUTINO,PARTICULAR,552,631,22,19
45367,15,MATUTINO,PARTICULAR,590,581,18,24
45368,15,MATUTINO,PARTICULAR,705,723,88,114
45369,15,MATUTINO,PARTICULAR,596,537,26,21
45370,15,MATUTINO,PARTICULAR,575,572,23,26
45371,15,MATUTINO,PARTICULAR,660,598,17,19
45372,15,MATUTINO,PARTICULAR,551,612,1,1
45373,15,MATUTINO,PARTICULAR,537,646,17,6
45374,15,MATUTINO,PARTICULAR,628,648,48,60
45375,15,MATUTINO,PARTICULAR,658,631,31,35
45376,15,MATUTINO,PARTICULAR,531,615,23,21
45377,15,MATUTINO,PARTICULAR,544,601,11,17
45378,15,MATUTINO,PARTICULAR,630,619,12,14
45379,15,MATUTINO,PARTICULAR,625,675,7,13
45380,15,MATUTINO,PARTICULAR,538,622,24,17
45381,15,MATUTINO,PARTICULAR,557,633,22,16
45382,15,MATUTINO,PARTICULAR,614,614,58,64
45383,15,MATUTINO,PARTICULAR,582,538,27,33
45384,15,MATUTINO,PARTICULAR,597,649,47,55
45385,15,MATUTINO,PARTICULAR,669,656,29,28
45386,15,MATUTINO,PARTICULAR,608,723,30,26
45387,15,MATUTINO,PARTICULAR,662,623,23,22
45388,15,MATUTINO,PARTICULAR,567,591,10,14
45389,15,MATUTINO,PARTICULAR,565,564,28,16
45390,15,MATUTINO,PARTICULAR,580,603,20,21
45391,15,MATUTINO,PARTICULAR,569,563,20,29
45392,15,MATUTINO,PARTICULAR,593,553,37,32
45393,15,MATUTINO,PARTICULAR,601,605,53,70
45394,15,MATUTINO,PARTICULAR,601,596,20,38
45395,15,MATUTINO,PARTICULAR,590,578,26,19
45396,15,MATUTINO,PARTICULAR,601,564,11,17
45397,15,MATUTINO,PARTICULAR,630,613,14,20
45398,15,MATUTINO,PARTICULAR,641,683,43,38
45399,15,MATUTINO,PARTICULAR,561,649,21,19
45400,15,MATUTINO,PARTICULAR,588,596,40,29
45401,15,MATUTINO,PARTICULAR,651,727,61,55
45402,15,MATUTINO,PARTICULAR,618,646,51,56
45403,15,MATUTINO,PARTICULAR,717,675,43,73
45404,15,MATUTINO,PARTICULAR,672,709,22,24
45405,15,MATUTINO,PARTICULAR,496,559,13,7
45406,15,MATUTINO,PARTICULAR,702,623,21,16
45407,15,MATUTINO,PARTICULAR,597,609,20,24
45408,15,MATUTINO,PARTICULAR,733,618,5,4
45409,15,MATUTINO,PARTICULAR,592,593,41,38
45410,15,MATUTINO,PARTICULAR,528,637,12,14
45411,15,MATUTINO,PARTICULAR,626,636,7,5
45412,15,MATUTINO,PARTICULAR,659,647,14,13
45413,15,MATUTINO,PARTICULAR,584,615,93,133
45414,15,MATUTINO,PARTICULAR,672,611,2,14
45415,15,MATUTINO,PARTICULAR,663,629,7,3
45416,15,MATUTINO,PARTICULAR,583,603,27,33
45417,15,MATUTINO,PARTICULAR,632,712,63,79
45418,15,MATUTINO,PARTICULAR,613,695,19,11
45419,15,MATUTINO,PARTICULAR,611,612,10,10
45420,15,MATUTINO,PARTICULAR,553,612,62,56
45421,15,MATUTINO,PARTICULAR,590,663,62,46
45422,15,MATUTINO,PARTICULAR,599,577,4,8
45423,15,MATUTINO,PARTICULAR,593,580,9,8
45424,15,MATUTINO,PARTICULAR,632,653,3,4
45425,15,MATUTINO,PARTICULAR,572,589,17,17
45426,15,MATUTINO,PARTICULAR,614,604,11,15
45427,15,MATUTINO,PARTICULAR,589,627,28,25
45428,15,MATUTINO,PARTICULAR,605,683,22,24
45429,15,MATUTINO,PARTICULAR,591,655,15,8
45430,15,MATUTINO,PARTICULAR,652,651,26,21
45431,15,MATUTINO,PARTICULAR,527,526,12,16
45432,15,MATUTINO,PARTICULAR,700,673,9,12
45433,15,MATUTINO,PARTICULAR,584,616,18,14
45434,15,MATUTINO,PARTICULAR,712,752,10,9
45435,15,MATUTINO,PARTICULAR,619,579,46,34
45436,15,MATUTINO,PARTICULAR,598,551,25,29
45437,15,MATUTINO,PARTICULAR,578,598,9,8
45438,15,MATUTINO,PARTICULAR,637,573,3,9
45439,15,MATUTINO,PARTICULAR,576,611,27,20
45440,15,MATUTINO,PARTICULAR,686,674,20,35
45441,15,MATUTINO,PARTICULAR,524,510,8,1
45442,15,MATUTINO,PARTICULAR,615,597,5,9
45443,15,MATUTINO,PARTICULAR,654,674,8,13
45444,15,MATUTINO,PARTICULAR,602,577,40,34
45445,15,MATUTINO,PARTICULAR,714,590,25,20
45446,15,MATUTINO,PARTICULAR,588,626,28,22
45447,15,MATUTINO,PARTICULAR,628,600,49,58
45448,15,MATUTINO,PARTICULAR,611,558,14,17
45449,15,MATUTINO,PARTICULAR,628,658,85,85
45450,15,MATUTINO,PARTICULAR,553,555,49,43
45451,15,MATUTINO,PARTICULAR,653,586,7,6
45452,15,MATUTINO,PARTICULAR,678,624,12,8
45453,15,MATUTINO,PARTICULAR,562,555,7,4
45454,15,MATUTINO,PARTICULAR,628,622,49,41
45455,15,MATUTINO,PARTICULAR,656,621,12,12
45456,15,MATUTINO,PARTICULAR,560,523,13,7
45457,15,MATUTINO,PARTICULAR,594,596,27,26
45458,15,MATUTINO,PARTICULAR,559,606,6,1
45459,15,MATUTINO,PARTICULAR,598,647,33,51
45460,15,MATUTINO,PARTICULAR,652,585,9,7
45461,15,MATUTINO,PARTICULAR,526,489,9,11
45462,15,MATUTINO,PARTICULAR,720,713,17,19
45463,15,MATUTINO,PARTICULAR,615,626,27,20
45464,15,MATUTINO,PARTICULAR,633,650,63,58
45465,15,MATUTINO,PARTICULAR,581,571,12,18
45466,15,MATUTINO,PARTICULAR,572,625,20,20
45467,15,MATUTINO,PARTICULAR,611,578,39,47
45468,15,MATUTINO,PARTICULAR,612,450,20,4
45469,15,MATUTINO,PARTICULAR,701,557,10,13
45470,15,MATUTINO,PARTICULAR,610,638,58,60
45471,15,MATUTINO,PARTICULAR,733,712,15,11
45472,15,MATUTINO,PARTICULAR,784,698,21,33
45473,15,MATUTINO,PARTICULAR,663,686,26,19
45474,15,MATUTINO,PARTICULAR,659,602,9,12
45475,15,MATUTINO,PARTICULAR,569,603,58,70
45476,15,MATUTINO,PARTICULAR,594,462,5,2
45477,15,MATUTINO,PARTICULAR,662,670,57,46
45478,15,MATUTINO,PARTICULAR,590,636,14,9
45479,15,MATUTINO,PARTICULAR,597,678,5,1
