estado,clave,tipo,mate_6,num_evaluados_total,marginacion
COAHUILA,05DPR1194C,GENERAL,431.71,8,MEDIO
COAHUILA,05DPR1195B,GENERAL,458.38,27,MUY BAJO
COAHUILA,05DPR1196A,GENERAL,487.07,56,MUY BAJO
COAHUILA,05DPR1197Z,GENERAL,437.35,2,MEDIO
COAHUILA,05DPR1198Z,GENERAL,483.26,58,MUY BAJO
COAHUILA,05DPR1199Y,GENERAL,530.99,4,MUY BAJO
COAHUILA,05DPR1200X,GENERAL,470.03,60,MUY BAJO
COAHUILA,05DPR1201W,GENERAL,430.64,3,MEDIO
COAHUILA,05DPR1202V,GENERAL,437.43,23,MUY BAJO
COAHUILA,05DPR1203U,GENERAL,488.85,46,MUY BAJO
COAHUILA,05DPR1204T,GENERAL,435.84,37,MUY BAJO
COAHUILA,05DPR1205S,GENERAL,411.59,5,ALTO
COAHUILA,05DPR1206R,GENERAL,457,11,MEDIO
COAHUILA,05DPR1208P,GENERAL,361.38,3,MEDIO
COAHUILA,05DPR1209O,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1210D,GENERAL,504.2,29,MUY BAJO
COAHUILA,05DPR1211C,GENERAL,479.62,21,MUY BAJO
COAHUILA,05DPR1212B,GENERAL,580.39,53,MUY BAJO
COAHUILA,05DPR1213A,GENERAL,516.72,5,BAJO
COAHUILA,05DPR1214Z,GENERAL,384.79,1,ALTO
COAHUILA,05DPR1217X,GENERAL,373.26,2,ALTO
COAHUILA,05DPR1220K,GENERAL,444.03,22,MUY BAJO
COAHUILA,05DPR1221J,GENERAL,477.6,15,MUY BAJO
COAHUILA,05DPR1222I,GENERAL,508.78,31,MUY BAJO
COAHUILA,05DPR1224G,GENERAL,445.22,17,MUY BAJO
COAHUILA,05DPR1225F,GENERAL,500.97,28,MUY BAJO
COAHUILA,05DPR1226E,GENERAL,438.78,7,BAJO
COAHUILA,05DPR1231Q,GENERAL,304.68,1,MEDIO
COAHUILA,05DPR1236L,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1237K,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1238J,GENERAL,556.55,4,BAJO
COAHUILA,05DPR1239I,GENERAL,496.75,29,MUY BAJO
COAHUILA,05DPR1240Y,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1243V,GENERAL,444.15,22,MUY BAJO
COAHUILA,05DPR1244U,GENERAL,426.81,20,BAJO
COAHUILA,05DPR1245T,GENERAL,481.06,19,MUY BAJO
COAHUILA,05DPR1246S,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1247R,GENERAL,416.41,7,MUY BAJO
COAHUILA,05DPR1248Q,GENERAL,421.04,4,MUY BAJO
COAHUILA,05DPR1250E,GENERAL,524.33,74,MUY BAJO
COAHUILA,05DPR1251D,GENERAL,353.03,11,MUY BAJO
COAHUILA,05DPR1253B,GENERAL,471.26,49,MUY BAJO
COAHUILA,05DPR1255Z,GENERAL,528.83,21,MUY BAJO
COAHUILA,05DPR1256Z,GENERAL,355.91,14,MUY BAJO
COAHUILA,05DPR1257Y,GENERAL,440.51,28,MUY BAJO
COAHUILA,05DPR1258X,GENERAL,460.46,23,MUY BAJO
COAHUILA,05DPR1261K,GENERAL,400.11,22,MUY BAJO
COAHUILA,05DPR1263I,GENERAL,475.21,7,MUY BAJO
COAHUILA,05DPR1264H,GENERAL,346.05,4,MUY BAJO
COAHUILA,05DPR1266F,GENERAL,402.51,15,MUY BAJO
COAHUILA,05DPR1267E,GENERAL,428,11,MUY BAJO
COAHUILA,05DPR1268D,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1269C,GENERAL,339.84,16,MUY BAJO
COAHUILA,05DPR1275N,GENERAL,549.39,22,BAJO
COAHUILA,05DPR1278K,GENERAL,502.9,26,MUY BAJO
COAHUILA,05DPR1282X,GENERAL,505.32,29,MUY BAJO
COAHUILA,05DPR1283W,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1289Q,GENERAL,475.51,19,BAJO
COAHUILA,05DPR1290F,GENERAL,399.13,23,BAJO
COAHUILA,05DPR1292D,GENERAL,483.34,54,MUY BAJO
COAHUILA,05DPR1297Z,GENERAL,541.46,21,MUY BAJO
COAHUILA,05DPR1298Y,GENERAL,498.69,25,MUY BAJO
COAHUILA,05DPR1300W,GENERAL,522.08,29,MUY BAJO
COAHUILA,05DPR1301V,GENERAL,475.24,3,ALTO
COAHUILA,05DPR1302U,GENERAL,478.45,28,MUY BAJO
COAHUILA,05DPR1303T,GENERAL,397.7,24,BAJO
COAHUILA,05DPR1304S,GENERAL,573.23,26,MUY BAJO
COAHUILA,05DPR1306Q,GENERAL,553.27,27,MUY BAJO
COAHUILA,05DPR1307P,GENERAL,484.66,50,MUY BAJO
COAHUILA,05DPR1308O,GENERAL,502.83,51,MUY BAJO
COAHUILA,05DPR1309N,GENERAL,500.29,43,MUY BAJO
COAHUILA,05DPR1312A,GENERAL,576.46,32,MUY BAJO
COAHUILA,05DPR1313Z,GENERAL,524.1,60,MUY BAJO
COAHUILA,05DPR1314Z,GENERAL,504.27,37,MUY BAJO
COAHUILA,05DPR1315Y,GENERAL,516.18,76,MUY BAJO
COAHUILA,05DPR1317W,GENERAL,478.91,26,MUY BAJO
COAHUILA,05DPR1319U,GENERAL,435.26,42,MUY BAJO
COAHUILA,05DPR1330Q,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1331P,GENERAL,546.16,61,MUY BAJO
COAHUILA,05DPR1334M,GENERAL,440.23,14,MUY BAJO
COAHUILA,05DPR1339H,GENERAL,493.46,22,MUY BAJO
COAHUILA,05DPR1340X,GENERAL,406.22,21,MUY BAJO
COAHUILA,05DPR1342V,GENERAL,475.25,18,BAJO
COAHUILA,05DPR1347Q,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1349O,GENERAL,461.96,21,MUY BAJO
COAHUILA,05DPR1357X,GENERAL,422.7,7,MUY BAJO
COAHUILA,05DPR1358W,GENERAL,503.84,14,MUY BAJO
COAHUILA,05DPR1359V,GENERAL,411.59,4,ALTO
COAHUILA,05DPR1364G,GENERAL,325.35,3,MEDIO
COAHUILA,05DPR1366E,GENERAL,340.33,4,MUY BAJO
COAHUILA,05DPR1373O,GENERAL,505.22,3,ALTO
COAHUILA,05DPR1381X,GENERAL,352.03,3,ALTO
COAHUILA,05DPR1382W,GENERAL,412.73,5,ALTO
COAHUILA,05DPR1385T,GENERAL,484.2,1,BAJO
COAHUILA,05DPR1395Z,GENERAL,431.84,14,BAJO
COAHUILA,05DPR1396Z,GENERAL,530.83,1,ALTO
COAHUILA,05DPR1400V,GENERAL,476.83,4,MEDIO
COAHUILA,05DPR1401U,GENERAL,480.39,6,BAJO
COAHUILA,05DPR1403S,GENERAL,408.35,6,ALTO
COAHUILA,05DPR1411A,GENERAL,545.39,4,ALTO
COAHUILA,05DPR1412Z,GENERAL,612.27,2,MUY BAJO
COAHUILA,05DPR1416W,GENERAL,623.71,2,MUY BAJO
COAHUILA,05DPR1421H,GENERAL,335.26,3,ALTO
COAHUILA,05DPR1424E,GENERAL,0,0,BAJO
COAHUILA,05DPR1427B,GENERAL,457.85,20,MUY BAJO
COAHUILA,05DPR1428A,GENERAL,499.35,24,MUY BAJO
COAHUILA,05DPR1429Z,GENERAL,556.12,29,MUY BAJO
COAHUILA,05DPR1430P,GENERAL,500.99,50,MUY BAJO
COAHUILA,05DPR1432N,GENERAL,564.44,79,MUY BAJO
COAHUILA,05DPR1435K,GENERAL,470.79,24,BAJO
COAHUILA,05DPR1436J,GENERAL,473.28,5,MUY BAJO
COAHUILA,05DPR1437I,GENERAL,520.8,27,MUY BAJO
COAHUILA,05DPR1438H,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1442U,GENERAL,484.81,34,MUY BAJO
COAHUILA,05DPR1443T,GENERAL,538.51,22,MUY BAJO
COAHUILA,05DPR1444S,GENERAL,470.78,25,MUY BAJO
COAHUILA,05DPR1446Q,GENERAL,448.73,29,MUY BAJO
COAHUILA,05DPR1447P,GENERAL,601.86,37,MUY BAJO
COAHUILA,05DPR1448O,GENERAL,484.63,8,MEDIO
COAHUILA,05DPR1449N,GENERAL,430.84,24,MUY BAJO
COAHUILA,05DPR1451B,GENERAL,523.51,26,MUY BAJO
COAHUILA,05DPR1457W,GENERAL,454.23,14,MUY BAJO
COAHUILA,05DPR1462H,GENERAL,497.26,4,MEDIO
COAHUILA,05DPR1463G,GENERAL,516.54,42,MUY BAJO
COAHUILA,05DPR1464F,GENERAL,551.33,55,MUY BAJO
COAHUILA,05DPR1465E,GENERAL,415.51,3,MUY ALTO
COAHUILA,05DPR1468B,GENERAL,478.93,2,BAJO
COAHUILA,05DPR1469A,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1470Q,GENERAL,479.72,3,BAJO
COAHUILA,05DPR1480X,GENERAL,475.24,2,ALTO
COAHUILA,05DPR1487Q,GENERAL,486.65,47,MUY BAJO
COAHUILA,05DPR1488P,GENERAL,493.38,45,MUY BAJO
COAHUILA,05DPR1489O,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1490D,GENERAL,503.09,65,MUY BAJO
COAHUILA,05DPR1491C,GENERAL,503.53,73,MUY BAJO
COAHUILA,05DPR1492B,GENERAL,520.12,60,MUY BAJO
COAHUILA,05DPR1493A,GENERAL,551.76,14,MUY BAJO
COAHUILA,05DPR1494Z,GENERAL,415.35,17,MUY BAJO
COAHUILA,05DPR1500U,GENERAL,521.2,76,MUY BAJO
COAHUILA,05DPR1503R,GENERAL,308.69,3,MEDIO
COAHUILA,05DPR1505P,GENERAL,547.14,69,MUY BAJO
COAHUILA,05DPR1506O,GENERAL,525.52,67,MUY BAJO
COAHUILA,05DPR1507N,GENERAL,520.88,49,MUY BAJO
COAHUILA,05DPR1508M,GENERAL,545.7,37,MUY BAJO
COAHUILA,05DPR1510A,GENERAL,526.8,72,MUY BAJO
COAHUILA,05DPR1514X,GENERAL,545.63,65,MUY BAJO
COAHUILA,05DPR1515W,GENERAL,486.97,22,MUY BAJO
COAHUILA,05DPR1516V,GENERAL,440.13,21,MUY BAJO
COAHUILA,05DPR1517U,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1518T,GENERAL,478.01,23,MUY BAJO
COAHUILA,05DPR1520H,GENERAL,643.27,28,MUY BAJO
COAHUILA,05DPR1521G,GENERAL,443.96,17,MUY BAJO
COAHUILA,05DPR1522F,GENERAL,561.11,22,MUY BAJO
COAHUILA,05DPR1523E,GENERAL,500.98,4,BAJO
COAHUILA,05DPR1524D,GENERAL,518.41,68,MUY BAJO
COAHUILA,05DPR1525C,GENERAL,532.74,61,MUY BAJO
COAHUILA,05DPR1527A,GENERAL,508.83,46,MUY BAJO
COAHUILA,05DPR1529Z,GENERAL,619.17,50,MUY BAJO
COAHUILA,05DPR1530O,GENERAL,585.6,29,MUY BAJO
COAHUILA,05DPR1532M,GENERAL,503.74,5,MEDIO
COAHUILA,05DPR1534K,GENERAL,547.4,67,MUY BAJO
COAHUILA,05DPR1535J,GENERAL,500.54,33,MUY BAJO
COAHUILA,05DPR1536I,GENERAL,433.49,17,MUY BAJO
COAHUILA,05DPR1537H,GENERAL,428.15,15,MUY BAJO
COAHUILA,05DPR1538G,GENERAL,470.27,19,MUY BAJO
COAHUILA,05DPR1539F,GENERAL,472.52,24,MUY BAJO
COAHUILA,05DPR1542T,GENERAL,535.46,24,MUY BAJO
COAHUILA,05DPR1543S,GENERAL,430.98,23,MUY BAJO
COAHUILA,05DPR1544R,GENERAL,534.13,24,MUY BAJO
COAHUILA,05DPR1545Q,GENERAL,545.55,31,MUY BAJO
COAHUILA,05DPR1546P,GENERAL,494,61,MUY BAJO
COAHUILA,05DPR1547O,GENERAL,460.74,54,MUY BAJO
COAHUILA,05DPR1548N,GENERAL,486.97,18,MUY BAJO
COAHUILA,05DPR1549M,GENERAL,479.92,42,MUY BAJO
COAHUILA,05DPR1550B,GENERAL,507.04,58,MUY BAJO
COAHUILA,05DPR1551A,GENERAL,492.3,25,MUY BAJO
COAHUILA,05DPR1554Y,GENERAL,0,0,BAJO
COAHUILA,05DPR1555X,GENERAL,560.67,18,MUY BAJO
COAHUILA,05DPR1558U,GENERAL,434.66,49,MUY BAJO
COAHUILA,05DPR1560I,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1562G,GENERAL,499.82,45,MUY BAJO
COAHUILA,05DPR1563F,GENERAL,428.27,16,MUY BAJO
COAHUILA,05DPR1564E,GENERAL,540,26,MUY BAJO
COAHUILA,05DPR1565D,GENERAL,546.3,3,ALTO
COAHUILA,05DPR1566C,GENERAL,538.08,20,MUY BAJO
COAHUILA,05DPR1567B,GENERAL,527.67,11,MUY BAJO
COAHUILA,05DPR1568A,GENERAL,362.53,2,BAJO
COAHUILA,05DPR1569Z,GENERAL,548.69,77,MUY BAJO
COAHUILA,05DPR1570P,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1571O,GENERAL,565.78,24,MUY BAJO
COAHUILA,05DPR1572N,GENERAL,475.37,27,MUY BAJO
COAHUILA,05DPR1573M,GENERAL,509.86,16,MUY BAJO
COAHUILA,05DPR1574L,GENERAL,563.14,58,MUY BAJO
COAHUILA,05DPR1577I,GENERAL,534.79,59,MUY BAJO
COAHUILA,05DPR1578H,GENERAL,545.65,26,MUY BAJO
COAHUILA,05DPR1579G,GENERAL,544.96,29,MUY BAJO
COAHUILA,05DPR1580W,GENERAL,555.61,58,MUY BAJO
COAHUILA,05DPR1581V,GENERAL,574.32,35,MUY BAJO
COAHUILA,05DPR1582U,GENERAL,439.11,23,MUY BAJO
COAHUILA,05DPR1584S,GENERAL,524.79,49,MUY BAJO
COAHUILA,05DPR1586Q,GENERAL,477.62,54,MUY BAJO
COAHUILA,05DPR1587P,GENERAL,537.73,21,MUY BAJO
COAHUILA,05DPR1589N,GENERAL,390.89,7,MUY BAJO
COAHUILA,05DPR1590C,GENERAL,315.58,3,MUY BAJO
COAHUILA,05DPR1591B,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1592A,GENERAL,618.96,26,MUY BAJO
COAHUILA,05DPR1593Z,GENERAL,457.38,41,MUY BAJO
COAHUILA,05DPR1595Y,GENERAL,458.75,33,MUY BAJO
COAHUILA,05DPR1596X,GENERAL,459.41,23,BAJO
COAHUILA,05DPR1597W,GENERAL,358.51,2,ALTO
COAHUILA,05DPR1598V,GENERAL,489.92,60,MUY BAJO
COAHUILA,05DPR1599U,GENERAL,470.37,49,MUY BAJO
COAHUILA,05DPR1600T,GENERAL,482.24,36,MUY BAJO
COAHUILA,05DPR1601S,GENERAL,440.34,20,MUY BAJO
COAHUILA,05DPR1602R,GENERAL,519.74,44,MUY BAJO
COAHUILA,05DPR1604P,GENERAL,558.55,63,MUY BAJO
COAHUILA,05DPR1605O,GENERAL,601.21,45,MUY BAJO
COAHUILA,05DPR1606N,GENERAL,485.04,16,MUY BAJO
COAHUILA,05DPR1607M,GENERAL,511.68,21,MUY BAJO
COAHUILA,05DPR1608L,GENERAL,484.69,56,MUY BAJO
COAHUILA,05DPR1609K,GENERAL,494.43,64,MUY BAJO
COAHUILA,05DPR1610Z,GENERAL,497.81,36,MUY BAJO
COAHUILA,05DPR1611Z,GENERAL,577.76,25,MUY BAJO
COAHUILA,05DPR1612Y,GENERAL,436.24,15,MUY BAJO
COAHUILA,05DPR1613X,GENERAL,388.27,12,MUY BAJO
COAHUILA,05DPR1615V,GENERAL,523.45,65,MUY BAJO
COAHUILA,05DPR1616U,GENERAL,455.25,54,MUY BAJO
COAHUILA,05DPR1618S,GENERAL,517.02,72,MUY BAJO
COAHUILA,05DPR1619R,GENERAL,450.56,6,ALTO
COAHUILA,05DPR1620G,GENERAL,465.29,52,MUY BAJO
COAHUILA,05DPR1622E,GENERAL,426.74,5,ALTO
COAHUILA,05DPR1623D,GENERAL,381.3,3,MUY BAJO
COAHUILA,05DPR1624C,GENERAL,495.79,42,MUY BAJO
COAHUILA,05DPR1625B,GENERAL,412.62,14,MUY BAJO
COAHUILA,05DPR1626A,GENERAL,477.97,63,MUY BAJO
COAHUILA,05DPR1627Z,GENERAL,543.08,30,MUY BAJO
COAHUILA,05DPR1629Y,GENERAL,597,75,MUY BAJO
COAHUILA,05DPR1631M,GENERAL,425.3,21,MUY BAJO
COAHUILA,05DPR1632L,GENERAL,521.07,55,MUY BAJO
COAHUILA,05DPR1634J,GENERAL,481.24,4,BAJO
COAHUILA,05DPR1636H,GENERAL,453.62,72,MUY BAJO
COAHUILA,05DPR1637G,GENERAL,498.15,15,MUY BAJO
COAHUILA,05DPR1638F,GENERAL,619.58,27,MUY BAJO
COAHUILA,05DPR1639E,GENERAL,538.51,46,MUY BAJO
COAHUILA,05DPR1642S,GENERAL,467.88,32,MUY BAJO
COAHUILA,05DPR1643R,GENERAL,502.28,35,MUY BAJO
COAHUILA,05DPR1644Q,GENERAL,531.25,29,MUY BAJO
COAHUILA,05DPR1646O,GENERAL,479.98,27,MUY BAJO
COAHUILA,05DPR1647N,GENERAL,499.65,31,MUY BAJO
COAHUILA,05DPR1648M,GENERAL,484.48,36,MUY BAJO
COAHUILA,05DPR1649L,GENERAL,455.45,40,MUY BAJO
COAHUILA,05DPR1650A,GENERAL,558.57,69,MUY BAJO
COAHUILA,05DPR1652Z,GENERAL,522.06,18,MUY BAJO
COAHUILA,05DPR1653Y,GENERAL,595.2,27,MUY BAJO
COAHUILA,05DPR1654X,GENERAL,467.9,31,MUY BAJO
COAHUILA,05DPR1655W,GENERAL,475.01,16,MUY BAJO
COAHUILA,05DPR1656V,GENERAL,519.12,30,MUY BAJO
COAHUILA,05DPR1657U,GENERAL,503.5,21,MUY BAJO
COAHUILA,05DPR1658T,GENERAL,453.7,24,MUY BAJO
COAHUILA,05DPR1660H,GENERAL,483.25,43,MUY BAJO
COAHUILA,05DPR1663E,GENERAL,479.28,59,MUY BAJO
COAHUILA,05DPR1665C,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1666B,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1667A,GENERAL,638.02,2,MUY BAJO
COAHUILA,05DPR1669Z,GENERAL,538.29,41,MUY BAJO
COAHUILA,05DPR1670O,GENERAL,463.34,27,MUY BAJO
COAHUILA,05DPR1671N,GENERAL,361.45,12,MUY BAJO
COAHUILA,05DPR1672M,GENERAL,578.96,19,MUY BAJO
COAHUILA,05DPR1673L,GENERAL,520.28,35,MUY BAJO
COAHUILA,05DPR1674K,GENERAL,504,43,MUY BAJO
COAHUILA,05DPR1676I,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1677H,GENERAL,535.62,35,MUY BAJO
COAHUILA,05DPR1679F,GENERAL,476.47,7,BAJO
COAHUILA,05DPR1684R,GENERAL,428.18,3,ALTO
COAHUILA,05DPR1685Q,GENERAL,583.48,76,MUY BAJO
COAHUILA,05DPR1686P,GENERAL,454.52,7,MUY BAJO
COAHUILA,05DPR1687O,GENERAL,496.59,30,MUY BAJO
COAHUILA,05DPR1688N,GENERAL,549.31,63,MUY BAJO
COAHUILA,05DPR1689M,GENERAL,644.46,34,MUY BAJO
COAHUILA,05DPR1690B,GENERAL,532.15,37,MUY BAJO
COAHUILA,05DPR1691A,GENERAL,472.14,31,MUY BAJO
COAHUILA,05DPR1692Z,GENERAL,515.06,52,MUY BAJO
COAHUILA,05DPR1693Z,GENERAL,520.56,62,MUY BAJO
COAHUILA,05DPR1694Y,GENERAL,516.8,57,MUY BAJO
COAHUILA,05DPR1695X,GENERAL,504.38,37,MUY BAJO
COAHUILA,05DPR1696W,GENERAL,417.97,5,MUY BAJO
COAHUILA,05DPR1697V,GENERAL,546.16,33,MUY BAJO
COAHUILA,05DPR1698U,GENERAL,520.04,67,MUY BAJO
COAHUILA,05DPR1699T,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1700S,GENERAL,450.29,39,MUY BAJO
COAHUILA,05DPR1701R,GENERAL,515.44,28,MUY BAJO
COAHUILA,05DPR1703P,GENERAL,472.52,71,MUY BAJO
COAHUILA,05DPR1705N,GENERAL,463.22,30,MUY BAJO
COAHUILA,05DPR1706M,GENERAL,580.05,31,MUY BAJO
COAHUILA,05DPR1708K,GENERAL,513.01,60,MUY BAJO
COAHUILA,05DPR1709J,GENERAL,471.63,31,MUY BAJO
COAHUILA,05DPR1710Z,GENERAL,525.88,72,MUY BAJO
COAHUILA,05DPR1712X,GENERAL,458.92,15,MUY BAJO
COAHUILA,05DPR1714V,GENERAL,454.01,17,MUY BAJO
COAHUILA,05DPR1715U,GENERAL,492.13,29,MUY BAJO
COAHUILA,05DPR1716T,GENERAL,484.16,31,MUY BAJO
COAHUILA,05DPR1718R,GENERAL,503.13,17,MUY BAJO
COAHUILA,05DPR1719Q,GENERAL,537.43,26,MUY BAJO
COAHUILA,05DPR1720F,GENERAL,562.33,15,MUY BAJO
COAHUILA,05DPR1722D,GENERAL,465.62,17,MUY BAJO
COAHUILA,05DPR1723C,GENERAL,482.35,33,MUY BAJO
COAHUILA,05DPR1724B,GENERAL,491.11,1,ALTO
COAHUILA,05DPR1725A,GENERAL,572.07,30,MUY BAJO
COAHUILA,05DPR1726Z,GENERAL,443.85,26,MUY BAJO
COAHUILA,05DPR1727Z,GENERAL,592.57,22,MUY BAJO
COAHUILA,05DPR1728Y,GENERAL,540.67,4,BAJO
COAHUILA,05DPR1729X,GENERAL,430.89,36,MUY BAJO
COAHUILA,05DPR1730M,GENERAL,531.92,53,MUY BAJO
COAHUILA,05DPR1731L,GENERAL,474.17,36,MUY BAJO
COAHUILA,05DPR1732K,GENERAL,534.8,68,MUY BAJO
COAHUILA,05DPR1733J,GENERAL,549.63,33,MUY BAJO
COAHUILA,05DPR1734I,GENERAL,487.42,37,MUY BAJO
COAHUILA,05DPR1735H,GENERAL,461.86,31,MUY BAJO
COAHUILA,05DPR1736G,GENERAL,427.63,34,MUY BAJO
COAHUILA,05DPR1737F,GENERAL,455.64,22,MUY BAJO
COAHUILA,05DPR1738E,GENERAL,434.87,22,MUY BAJO
COAHUILA,05DPR1739D,GENERAL,487.62,27,MUY BAJO
COAHUILA,05DPR1740T,GENERAL,443.04,29,MUY BAJO
COAHUILA,05DPR1741S,GENERAL,571.62,29,MUY BAJO
COAHUILA,05DPR1742R,GENERAL,421.63,13,MUY BAJO
COAHUILA,05DPR1743Q,GENERAL,425.79,19,BAJO
COAHUILA,05DPR1744P,GENERAL,471.15,42,MUY BAJO
COAHUILA,05DPR1745O,GENERAL,484.69,52,MUY BAJO
COAHUILA,05DPR1746N,GENERAL,562.1,32,MUY BAJO
COAHUILA,05DPR1747M,GENERAL,466.78,25,MUY BAJO
COAHUILA,05DPR1748L,GENERAL,544.73,17,MUY BAJO
COAHUILA,05DPR1749K,GENERAL,589.79,41,MUY BAJO
COAHUILA,05DPR1750Z,GENERAL,534.18,32,MUY BAJO
COAHUILA,05DPR1751Z,GENERAL,509.27,46,MUY BAJO
COAHUILA,05DPR1752Y,GENERAL,500.77,46,MUY BAJO
COAHUILA,05DPR1753X,GENERAL,417.99,20,MUY BAJO
COAHUILA,05DPR1754W,GENERAL,492.57,38,MUY BAJO
COAHUILA,05DPR1755V,GENERAL,546.23,6,MUY BAJO
COAHUILA,05DPR1756U,GENERAL,542.55,33,MUY BAJO
COAHUILA,05DPR1757T,GENERAL,495.93,59,MUY BAJO
COAHUILA,05DPR1759R,GENERAL,517.22,30,MUY BAJO
COAHUILA,05DPR1760G,GENERAL,520.04,65,MUY BAJO
COAHUILA,05DPR1761F,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1762E,GENERAL,427.51,12,MUY BAJO
COAHUILA,05DPR1763D,GENERAL,458.25,3,MUY BAJO
COAHUILA,05DPR1766A,GENERAL,489.86,1,MEDIO
COAHUILA,05DPR1767Z,GENERAL,0,0,MUY BAJO
COAHUILA,05DPR1769Y,GENERAL,0,0,MUY BAJO
COAHUILA,05EPR0001Q,GENERAL,608.8,13,MUY BAJO
COAHUILA,05EPR0002P,GENERAL,427.79,3,MUY BAJO
COAHUILA,05EPR0003O,GENERAL,525,28,MUY BAJO
COAHUILA,05EPR0004N,GENERAL,518.57,28,MUY BAJO
COAHUILA,05EPR0005M,GENERAL,0,0,MUY BAJO
COAHUILA,05EPR0007K,GENERAL,586.74,21,MUY BAJO
COAHUILA,05EPR0008J,GENERAL,544.34,46,MUY BAJO
COAHUILA,05EPR0009I,GENERAL,0,0,MUY BAJO
COAHUILA,05EPR0010Y,GENERAL,603.09,53,MUY BAJO
COAHUILA,05EPR0011X,GENERAL,630.89,32,MUY BAJO
COAHUILA,05EPR0012W,GENERAL,622.26,56,MUY BAJO
COAHUILA,05EPR0013V,GENERAL,571.16,50,MUY BAJO
COAHUILA,05EPR0014U,GENERAL,492.04,20,MUY BAJO
COAHUILA,05EPR0015T,GENERAL,565.06,63,MUY BAJO
COAHUILA,05EPR0016S,GENERAL,504.17,12,BAJO
COAHUILA,05EPR0017R,GENERAL,550.17,59,MUY BAJO
COAHUILA,05EPR0018Q,GENERAL,448.55,21,MUY BAJO
COAHUILA,05EPR0019P,GENERAL,0,0,MUY BAJO
COAHUILA,05EPR0020E,GENERAL,581.45,33,MUY BAJO
COAHUILA,05EPR0021D,GENERAL,508.96,19,MUY BAJO
COAHUILA,05EPR0022C,GENERAL,534.57,42,MUY BAJO
COAHUILA,05EPR0023B,GENERAL,555.45,84,MUY BAJO
COAHUILA,05EPR0024A,GENERAL,471.9,20,MUY BAJO
COAHUILA,05EPR0027Y,GENERAL,536.03,73,MUY BAJO
COAHUILA,05EPR0028X,GENERAL,563.11,69,MUY BAJO
COAHUILA,05EPR0029W,GENERAL,0,0,MEDIO
COAHUILA,05EPR0031K,GENERAL,520.13,53,MUY BAJO
COAHUILA,05EPR0032J,GENERAL,600.79,31,MUY BAJO
COAHUILA,05EPR0033I,GENERAL,554.39,18,MUY BAJO
COAHUILA,05EPR0034H,GENERAL,449.33,38,MUY BAJO
COAHUILA,05EPR0037E,GENERAL,447.24,17,MUY BAJO
COAHUILA,05EPR0038D,GENERAL,473.87,24,BAJO
COAHUILA,05EPR0039C,GENERAL,482.41,34,MUY BAJO
COAHUILA,05EPR0040S,GENERAL,526.63,22,MUY BAJO
COAHUILA,05EPR0041R,GENERAL,539.86,57,MUY BAJO
COAHUILA,05EPR0042Q,GENERAL,0,0,MUY BAJO
COAHUILA,05EPR0043P,GENERAL,0,0,MUY BAJO
COAHUILA,05EPR0044O,GENERAL,507.12,39,MUY BAJO
COAHUILA,05EPR0046M,GENERAL,625.84,70,MUY BAJO
COAHUILA,05EPR0047L,GENERAL,0,0,MUY BAJO
COAHUILA,05EPR0048K,GENERAL,560.87,58,MUY BAJO
COAHUILA,05EPR0049J,GENERAL,568.8,23,MUY BAJO
COAHUILA,05EPR0052X,GENERAL,0,0,MUY BAJO
COAHUILA,05EPR0053W,GENERAL,538.72,43,MUY BAJO
COAHUILA,05EPR0054V,GENERAL,655.9,51,MUY BAJO
COAHUILA,05EPR0055U,GENERAL,655.18,39,MUY BAJO
COAHUILA,05EPR0057S,GENERAL,619.51,66,MUY BAJO
COAHUILA,05EPR0058R,GENERAL,564.91,29,MUY BAJO
COAHUILA,05EPR0059Q,GENERAL,584.89,44,MUY BAJO
COAHUILA,05EPR0060F,GENERAL,593.42,92,MUY BAJO
COAHUILA,05EPR0061E,GENERAL,550.7,41,MUY BAJO
COAHUILA,05EPR0062D,GENERAL,0,0,MUY BAJO
COAHUILA,05EPR0063C,GENERAL,484.27,23,MUY BAJO
COAHUILA,05EPR0064B,GENERAL,608.79,72,MUY BAJO
COAHUILA,05EPR0065A,GENERAL,529.19,25,BAJO
COAHUILA,05EPR0066Z,GENERAL,554.86,55,MUY BAJO
